Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T004_001,SE_T004_002,SE_T004_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T017_001,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T017_007,SE_T017_008,SE_T017_009,SE_T057_001,SE_T093_001,SE_T094_001,SE_T094_002,SE_T094_003,SE_T118_001,SE_T118_002,SE_T118_003,SE_T118_004,SE_T118_005
"04013060801","14000US04013060801","Census Tract 608.01, Maricopa County, Arizona","Census Tract 608.01, Maricopa County, Arizona","az","140","00","ACSSF","0003722",,,,,"04","013",,,,"060801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5082,5082,3579.458,1.41976796803692,5082,2345,2737,5082,518,367,244,328,512,437,573,543,625,476,311,148,5082,3084,77,38,0,0,1688,195,1713,1203,839,364,177,187,510,264,246,29670,2262,1713,1069,644,5082,1649,1413,3062,2020
"04013060802","14000US04013060802","Census Tract 608.02, Maricopa County, Arizona","Census Tract 608.02, Maricopa County, Arizona","az","140","00","ACSSF","0003723",,,,,"04","013",,,,"060802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305,1305,842.2339,1.54945080826629,1305,665,640,1305,229,69,54,0,169,267,116,128,129,75,62,7,1305,976,113,58,64,0,82,12,433,344,253,91,43,48,89,47,42,52009,577,433,374,59,1285,83,148,231,1054
"04013060901","14000US04013060901","Census Tract 609.01, Maricopa County, Arizona","Census Tract 609.01, Maricopa County, Arizona","az","140","00","ACSSF","0003724",,,,,"04","013",,,,"060901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,4252,6804.644,0.624867373902891,4252,2059,2193,4252,469,576,446,214,297,956,686,378,144,36,50,0,4252,2333,925,52,31,0,816,95,1177,1036,759,277,98,179,141,90,51,58356,1266,1177,888,289,4185,794,699,1493,2692
"04013060902","14000US04013060902","Census Tract 609.02, Maricopa County, Arizona","Census Tract 609.02, Maricopa County, Arizona","az","140","00","ACSSF","0003725",,,,,"04","013",,,,"060902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786,2786,4942.816,0.563646240832004,2786,1338,1448,2786,333,227,249,134,261,574,381,269,134,99,116,9,2786,1280,254,41,12,0,1199,0,754,626,413,213,74,139,128,73,55,33784,917,754,396,358,2786,730,1016,1746,1040
"04013060903","14000US04013060903","Census Tract 609.03, Maricopa County, Arizona","Census Tract 609.03, Maricopa County, Arizona","az","140","00","ACSSF","0003726",,,,,"04","013",,,,"060903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545,4545,9053.221,0.502031283542626,4545,2004,2541,4545,557,628,507,358,390,707,743,352,165,104,10,24,4545,3096,400,146,11,0,814,78,1215,951,674,277,28,249,264,114,150,44053,1391,1215,930,285,4533,1164,1646,2810,1723
"04013060904","14000US04013060904","Census Tract 609.04, Maricopa County, Arizona","Census Tract 609.04, Maricopa County, Arizona","az","140","00","ACSSF","0003727",,,,,"04","013",,,,"060904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540,3540,6411.682,0.552117229886779,3540,1565,1975,3540,588,349,454,168,310,759,444,207,109,45,86,21,3540,1883,11,26,0,0,1585,35,857,742,538,204,59,145,115,63,52,40365,1015,857,624,233,3530,1470,827,2297,1233
"04013061009","14000US04013061009","Census Tract 610.09, Maricopa County, Arizona","Census Tract 610.09, Maricopa County, Arizona","az","140","00","ACSSF","0003728",,,,,"04","013",,,,"061009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6589,6589,1118.938,5.88862071947824,6589,3228,3361,6589,669,546,678,325,502,990,892,860,732,280,115,0,6589,5069,404,76,133,0,712,195,2005,1749,1502,247,57,190,256,139,117,74193,2445,2005,1480,525,6580,670,1109,1779,4801
"04013061010","14000US04013061010","Census Tract 610.10, Maricopa County, Arizona","Census Tract 610.10, Maricopa County, Arizona","az","140","00","ACSSF","0003729",,,,,"04","013",,,,"061010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4427,4427,1891.716,2.34020273453004,4427,2159,2268,4427,153,260,309,244,352,307,717,695,677,404,281,28,4427,4168,49,4,119,0,87,0,1827,1326,1104,222,78,144,501,178,323,85027,2120,1827,1538,289,4427,204,84,288,4139
"04013061011","14000US04013061011","Census Tract 610.11, Maricopa County, Arizona","Census Tract 610.11, Maricopa County, Arizona","az","140","00","ACSSF","0003730",,,,,"04","013",,,,"061011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6639,6639,1099.39,6.03880326858657,6639,3028,3611,6639,720,814,805,317,522,1236,955,483,503,240,44,0,6639,4941,807,44,147,16,398,286,1818,1461,987,474,49,425,357,264,93,51433,1881,1818,1078,740,6629,1816,959,2775,3854
"04013061012","14000US04013061012","Census Tract 610.12, Maricopa County, Arizona","Census Tract 610.12, Maricopa County, Arizona","az","140","00","ACSSF","0003731",,,,,"04","013",,,,"061012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7517,7517,1920.124,3.91485095683841,7517,3801,3716,7517,633,320,983,324,884,772,1130,1227,691,450,52,51,7517,5906,590,92,359,27,279,264,2702,1968,1307,661,251,410,734,442,292,62318,3170,2702,1589,1113,7517,1039,1264,2303,5214
"04013061013","14000US04013061013","Census Tract 610.13, Maricopa County, Arizona","Census Tract 610.13, Maricopa County, Arizona","az","140","00","ACSSF","0003732",,,,,"04","013",,,,"061013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5002,5002,2829.38,1.76787846121295,5002,2443,2559,5002,469,445,510,212,410,827,857,717,408,127,20,0,5002,3766,618,69,158,25,259,107,1678,1354,989,365,94,271,324,161,163,70833,1949,1678,886,792,4934,165,840,1005,3929
"04013061014","14000US04013061014","Census Tract 610.14, Maricopa County, Arizona","Census Tract 610.14, Maricopa County, Arizona","az","140","00","ACSSF","0003733",,,,,"04","013",,,,"061014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677,3677,2476.346,1.48484896455119,3677,1921,1756,3677,383,433,112,100,194,832,785,316,409,75,38,0,3677,2275,742,29,26,38,288,279,1270,1073,841,232,156,76,197,169,28,93355,1736,1270,908,362,3677,207,22,229,3448
"04013061015","14000US04013061015","Census Tract 610.15, Maricopa County, Arizona","Census Tract 610.15, Maricopa County, Arizona","az","140","00","ACSSF","0003734",,,,,"04","013",,,,"061015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837,5837,4712.792,1.23854396236585,5837,3061,2776,5837,548,639,417,340,435,794,897,1003,493,168,103,0,5837,4258,1095,14,116,19,255,80,1788,1559,1054,505,160,345,229,83,146,73182,1978,1788,1366,422,5823,190,781,971,4852
"04013061016","14000US04013061016","Census Tract 610.16, Maricopa County, Arizona","Census Tract 610.16, Maricopa County, Arizona","az","140","00","ACSSF","0003735",,,,,"04","013",,,,"061016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655,1655,201.4523,8.21534308267065,1655,787,868,1655,215,77,93,77,223,195,392,78,179,67,59,0,1655,1209,147,113,96,0,48,42,589,420,365,55,35,20,169,92,77,105580,710,589,475,114,1655,57,132,189,1466
"04013061017","14000US04013061017","Census Tract 610.17, Maricopa County, Arizona","Census Tract 610.17, Maricopa County, Arizona","az","140","00","ACSSF","0003736",,,,,"04","013",,,,"061017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277,3277,2549.811,1.28519321325041,3277,6,3271,3277,0,0,0,0,410,1131,1113,551,62,10,0,0,3277,2595,318,259,30,20,0,55,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"04013061018","14000US04013061018","Census Tract 610.18, Maricopa County, Arizona","Census Tract 610.18, Maricopa County, Arizona","az","140","00","ACSSF","0003737",,,,,"04","013",,,,"061018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890,3890,1303.414,2.98447097052187,3890,1772,2118,3890,0,29,33,0,10,117,34,211,1352,1604,456,44,3890,3749,60,0,28,0,24,29,2145,1609,1537,72,0,72,536,180,356,70024,3052,2145,1995,150,3890,257,98,355,3535
"04013061019","14000US04013061019","Census Tract 610.19, Maricopa County, Arizona","Census Tract 610.19, Maricopa County, Arizona","az","140","00","ACSSF","0003738",,,,,"04","013",,,,"061019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396,2396,143.6163,16.6833421622031,2396,1049,1347,2396,155,200,305,120,157,338,291,272,333,113,72,40,2396,2195,0,81,0,0,101,19,852,591,495,96,71,25,261,100,161,55948,852,852,773,79,2361,346,153,499,1862
"04013061020","14000US04013061020","Census Tract 610.20, Maricopa County, Arizona","Census Tract 610.20, Maricopa County, Arizona","az","140","00","ACSSF","0003739",,,,,"04","013",,,,"061020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4078,4078,4327.476,0.942350698149953,4078,1801,2277,4078,246,433,406,94,317,512,716,556,596,114,51,37,4078,3246,307,55,239,0,100,131,1290,1069,922,147,0,147,221,45,176,91138,1290,1290,1188,102,4078,225,207,432,3646
"04013061021","14000US04013061021","Census Tract 610.21, Maricopa County, Arizona","Census Tract 610.21, Maricopa County, Arizona","az","140","00","ACSSF","0003740",,,,,"04","013",,,,"061021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321,1321,1771.468,0.745709246529328,1321,679,642,1321,167,80,110,97,110,170,162,294,57,52,22,0,1321,858,180,7,225,0,29,22,424,340,278,62,0,62,84,32,52,76000,518,424,275,149,1321,209,139,348,973
"04013061022","14000US04013061022","Census Tract 610.22, Maricopa County, Arizona","Census Tract 610.22, Maricopa County, Arizona","az","140","00","ACSSF","0003741",,,,,"04","013",,,,"061022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7680,7680,2593.69,2.96103186578471,7680,3952,3728,7680,683,750,832,442,424,1655,1324,738,520,235,77,0,7680,6066,356,90,241,0,617,310,2499,1802,1405,397,126,271,697,368,329,69509,2718,2499,1849,650,7601,486,818,1304,6297
"04013061023","14000US04013061023","Census Tract 610.23, Maricopa County, Arizona","Census Tract 610.23, Maricopa County, Arizona","az","140","00","ACSSF","0003742",,,,,"04","013",,,,"061023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8848,8848,2948.501,3.00084672206975,8848,4588,4260,8848,1176,738,721,317,765,1903,1240,1204,481,253,32,18,8848,7228,358,89,126,0,771,276,2592,2158,1851,307,237,70,434,284,150,81493,2853,2592,2134,458,8694,155,1104,1259,7435
"04013061024","14000US04013061024","Census Tract 610.24, Maricopa County, Arizona","Census Tract 610.24, Maricopa County, Arizona","az","140","00","ACSSF","0003743",,,,,"04","013",,,,"061024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445,2445,437.0897,5.59381742309231,2445,1180,1265,2445,255,180,176,240,494,222,470,180,214,9,5,0,2445,1969,70,0,0,0,392,14,600,491,295,196,27,169,109,0,109,62750,662,600,473,127,2200,162,683,845,1355
"04013061025","14000US04013061025","Census Tract 610.25, Maricopa County, Arizona","Census Tract 610.25, Maricopa County, Arizona","az","140","00","ACSSF","0003744",,,,,"04","013",,,,"061025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5781,5781,3177.096,1.81958642279424,5781,2843,2938,5781,854,701,368,133,436,1490,764,583,304,92,56,0,5781,4838,251,0,363,0,143,186,1718,1461,1217,244,110,134,257,123,134,70909,2139,1718,1461,257,5781,571,750,1321,4460
"04013061026","14000US04013061026","Census Tract 610.26, Maricopa County, Arizona","Census Tract 610.26, Maricopa County, Arizona","az","140","00","ACSSF","0003745",,,,,"04","013",,,,"061026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4595,4595,4575.041,1.00436256847522,4595,2171,2424,4595,496,490,560,248,210,887,807,333,433,104,27,0,4595,3857,354,67,20,0,241,56,1468,1212,931,281,110,171,256,151,105,68986,1655,1468,1197,271,4595,98,967,1065,3530
"04013061027","14000US04013061027","Census Tract 610.27, Maricopa County, Arizona","Census Tract 610.27, Maricopa County, Arizona","az","140","00","ACSSF","0003746",,,,,"04","013",,,,"061027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5249,5249,5870.61,0.894114953428356,5249,2586,2663,5249,539,490,447,194,544,670,887,679,477,226,75,21,5249,4712,221,61,67,0,49,139,1828,1439,1097,342,125,217,389,197,192,61471,2102,1828,1054,774,5249,136,566,702,4547
"04013061028","14000US04013061028","Census Tract 610.28, Maricopa County, Arizona","Census Tract 610.28, Maricopa County, Arizona","az","140","00","ACSSF","0003747",,,,,"04","013",,,,"061028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171,2171,1057.145,2.05364426398887,2171,1142,1029,2171,283,244,157,89,162,529,358,132,112,52,41,12,2171,1773,59,28,17,0,248,46,702,491,431,60,32,28,211,89,122,61509,809,702,492,210,2171,296,308,604,1567
"04013061029","14000US04013061029","Census Tract 610.29, Maricopa County, Arizona","Census Tract 610.29, Maricopa County, Arizona","az","140","00","ACSSF","0003748",,,,,"04","013",,,,"061029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5590,5590,5424.937,1.03042678190015,5590,2911,2679,5590,537,510,571,182,582,733,791,767,395,207,211,104,5590,3661,466,0,237,0,899,327,1968,1462,1140,322,78,244,506,228,278,55300,2002,1968,1052,916,5490,128,1472,1600,3890
"04013061030","14000US04013061030","Census Tract 610.30, Maricopa County, Arizona","Census Tract 610.30, Maricopa County, Arizona","az","140","00","ACSSF","0003749",,,,,"04","013",,,,"061030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6794,6794,4784.931,1.41987414613504,6794,3441,3353,6794,871,810,683,276,396,1023,1397,711,416,185,26,0,6794,5335,714,55,101,40,329,220,2113,1727,1408,319,96,223,386,305,81,69866,2286,2113,1694,419,6751,321,1001,1322,5429
"04013061031","14000US04013061031","Census Tract 610.31, Maricopa County, Arizona","Census Tract 610.31, Maricopa County, Arizona","az","140","00","ACSSF","0003750",,,,,"04","013",,,,"061031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834,1834,206.483,8.88208748457522,1834,910,924,1834,227,158,181,70,49,310,364,164,209,84,18,0,1834,1683,13,33,0,0,30,75,615,533,443,90,27,63,82,37,45,60750,649,615,500,115,1834,243,221,464,1370
"04013061032","14000US04013061032","Census Tract 610.32, Maricopa County, Arizona","Census Tract 610.32, Maricopa County, Arizona","az","140","00","ACSSF","0003751",,,,,"04","013",,,,"061032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5569,5569,6210.176,0.896753961794418,5569,2860,2709,5569,736,686,550,114,314,967,1075,552,333,153,23,66,5569,4233,423,145,143,12,421,192,1569,1394,1062,332,88,244,175,90,85,69583,1809,1569,1050,519,5488,510,387,897,4591
"04013061033","14000US04013061033","Census Tract 610.33, Maricopa County, Arizona","Census Tract 610.33, Maricopa County, Arizona","az","140","00","ACSSF","0003752",,,,,"04","013",,,,"061033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,5776,5844.816,0.988226200275831,5776,2673,3103,5776,582,656,530,157,320,1231,861,653,540,146,65,35,5776,4844,122,10,56,0,532,212,1956,1625,1211,414,112,302,331,173,158,59375,2084,1956,1617,339,5732,407,898,1305,4427
"04013061034","14000US04013061034","Census Tract 610.34, Maricopa County, Arizona","Census Tract 610.34, Maricopa County, Arizona","az","140","00","ACSSF","0003753",,,,,"04","013",,,,"061034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5610,5610,5604.988,1.00089421263728,5610,2795,2815,5610,718,612,539,263,401,1050,922,507,328,227,43,0,5610,4237,292,52,162,0,730,137,1709,1356,1054,302,128,174,353,109,244,73750,2040,1709,1188,521,5513,608,468,1076,4437
"04013061035","14000US04013061035","Census Tract 610.35, Maricopa County, Arizona","Census Tract 610.35, Maricopa County, Arizona","az","140","00","ACSSF","0003754",,,,,"04","013",,,,"061035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073,6073,6143.393,0.988541645752799,6073,2779,3294,6073,627,598,577,248,436,1146,884,792,472,225,68,0,6073,4441,482,255,249,0,509,137,1907,1445,1146,299,31,268,462,255,207,70020,2203,1907,1456,451,6061,410,1233,1643,4418
"04013061036","14000US04013061036","Census Tract 610.36, Maricopa County, Arizona","Census Tract 610.36, Maricopa County, Arizona","az","140","00","ACSSF","0003755",,,,,"04","013",,,,"061036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929,1929,2111.845,0.913419289973544,1929,825,1104,1929,273,230,212,153,63,380,293,193,93,39,0,0,1929,1597,56,0,91,0,185,0,513,433,339,94,0,94,80,27,53,86719,663,513,487,26,1929,11,0,11,1918
"04013061037","14000US04013061037","Census Tract 610.37, Maricopa County, Arizona","Census Tract 610.37, Maricopa County, Arizona","az","140","00","ACSSF","0003756",,,,,"04","013",,,,"061037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3237,3237,3243.407,0.998024701272747,3237,1488,1749,3237,351,323,320,69,210,858,433,266,313,94,0,0,3237,2525,169,17,49,30,198,249,1034,978,819,159,14,145,56,20,36,78106,1105,1034,742,292,3227,417,426,843,2384
"04013061038","14000US04013061038","Census Tract 610.38, Maricopa County, Arizona","Census Tract 610.38, Maricopa County, Arizona","az","140","00","ACSSF","0003757",,,,,"04","013",,,,"061038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614,3614,3607.063,1.00192317493363,3614,1798,1816,3614,436,385,305,154,176,869,685,337,185,13,69,0,3614,2790,84,13,45,0,574,108,1146,988,875,113,18,95,158,74,84,78724,1469,1146,929,217,3568,153,198,351,3217
"04013061039","14000US04013061039","Census Tract 610.39, Maricopa County, Arizona","Census Tract 610.39, Maricopa County, Arizona","az","140","00","ACSSF","0003758",,,,,"04","013",,,,"061039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139,3139,790.676,3.97002071052067,3139,1629,1510,3139,292,327,337,203,136,614,663,324,100,80,63,0,3139,2646,97,12,133,0,142,109,920,741,607,134,56,78,179,64,115,85577,1161,920,803,117,3082,286,80,366,2716
"04013061040","14000US04013061040","Census Tract 610.40, Maricopa County, Arizona","Census Tract 610.40, Maricopa County, Arizona","az","140","00","ACSSF","0003759",,,,,"04","013",,,,"061040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466,3466,7281.337,0.476011471867823,3466,1681,1785,3466,542,235,136,143,365,968,382,338,174,183,0,0,3466,2427,153,15,12,0,736,123,1168,961,732,229,55,174,207,76,131,55870,1225,1168,783,385,3466,392,732,1124,2342
"04013061041","14000US04013061041","Census Tract 610.41, Maricopa County, Arizona","Census Tract 610.41, Maricopa County, Arizona","az","140","00","ACSSF","0003760",,,,,"04","013",,,,"061041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3829,3829,7448.666,0.514051802556614,3829,1947,1882,3829,564,520,355,232,281,947,528,208,139,40,15,0,3829,1998,79,64,186,75,1235,192,1044,794,658,136,77,59,250,179,71,53421,1175,1044,735,309,3779,565,1598,2163,1616
"04013061042","14000US04013061042","Census Tract 610.42, Maricopa County, Arizona","Census Tract 610.42, Maricopa County, Arizona","az","140","00","ACSSF","0003761",,,,,"04","013",,,,"061042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,1918,2358.71,0.813156277171941,1918,932,986,1918,127,102,85,105,293,247,160,111,270,182,212,24,1918,1514,67,41,0,64,210,22,736,468,356,112,0,112,268,150,118,44789,862,736,518,218,1918,197,432,629,1289
"04013061043","14000US04013061043","Census Tract 610.43, Maricopa County, Arizona","Census Tract 610.43, Maricopa County, Arizona","az","140","00","ACSSF","0003762",,,,,"04","013",,,,"061043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143,2143,396.7196,5.40180070332372,2143,982,1161,2143,330,277,184,43,254,373,268,256,62,14,15,67,2143,1396,51,23,0,0,621,52,584,496,369,127,5,122,88,28,60,66944,660,584,518,66,2143,186,679,865,1278
"04013061044","14000US04013061044","Census Tract 610.44, Maricopa County, Arizona","Census Tract 610.44, Maricopa County, Arizona","az","140","00","ACSSF","0003763",,,,,"04","013",,,,"061044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4180,4180,297.3954,14.0553639630763,4180,1976,2204,4180,642,444,354,102,258,893,465,475,357,190,0,0,4180,3117,621,0,205,0,169,68,1261,1083,963,120,53,67,178,92,86,79243,1506,1261,1160,101,4180,29,543,572,3608
"04013061045","14000US04013061045","Census Tract 610.45, Maricopa County, Arizona","Census Tract 610.45, Maricopa County, Arizona","az","140","00","ACSSF","0003764",,,,,"04","013",,,,"061045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728,4728,298.3509,15.8471128051559,4728,2378,2350,4728,245,344,280,196,464,267,763,995,719,159,247,49,4728,4012,39,118,149,0,262,148,1503,1176,1097,79,9,70,327,180,147,78597,1574,1503,1274,229,4693,339,619,958,3735
"04013061046","14000US04013061046","Census Tract 610.46, Maricopa County, Arizona","Census Tract 610.46, Maricopa County, Arizona","az","140","00","ACSSF","0003765",,,,,"04","013",,,,"061046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5509,5509,5559.116,0.990984900316141,5509,2890,2619,5509,388,362,431,240,680,992,976,836,268,232,90,14,5509,4333,585,122,223,0,172,74,2111,1293,1105,188,42,146,818,632,186,61162,2279,2111,1189,922,5509,540,464,1004,4505
"04013061047","14000US04013061047","Census Tract 610.47, Maricopa County, Arizona","Census Tract 610.47, Maricopa County, Arizona","az","140","00","ACSSF","0003766",,,,,"04","013",,,,"061047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3278,3278,3418.562,0.958882821078708,3278,1663,1615,3278,394,305,451,134,100,383,667,551,161,90,14,28,3278,2158,501,0,356,0,263,0,951,933,787,146,30,116,18,0,18,103322,1005,951,803,148,3278,436,210,646,2632
"04013061100","14000US04013061100","Census Tract 611, Maricopa County, Arizona","Census Tract 611, Maricopa County, Arizona","az","140","00","ACSSF","0003767",,,,,"04","013",,,,"061100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567,2567,658.0005,3.90121266971121,2567,1467,1100,2567,558,347,75,12,804,611,123,21,8,8,0,0,2567,2201,135,10,31,0,15,175,552,552,539,13,4,9,0,0,0,40601,612,552,0,552,2111,14,1486,1500,611
"04013061200","14000US04013061200","Census Tract 612, Maricopa County, Arizona","Census Tract 612, Maricopa County, Arizona","az","140","00","ACSSF","0003768",,,,,"04","013",,,,"061200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5687,5687,3739.769,1.52068233520773,5687,3276,2411,5687,669,461,301,204,627,879,1070,482,578,196,160,60,5687,4629,130,277,17,10,560,64,1909,1284,541,743,190,553,625,407,218,33637,2133,1909,740,1169,5438,2097,1297,3394,2044
